state_fips,state_name,state_abbrev.x,county_fips,county_name.x,fips,location,area_sqmi,total_pop,housing_units,num_households,poverty,unemployment,housing_cost_burden,no_highschool,uninsured,age_over_65,age_under_17,disabilities,single_parent,limited_english,minority,multi_unit_housing,mobile_homes,crowded_housing,no_vehicle,group_quarters,state_abbrev.y,state_desc,county_name.y,total_population,lack_insurence_prev,binge_drinking_prev,high_bp_prev,cancer_prev,adult_asthma_prev,heart_disease_prev,routine_physical_prev,copd_prev,smoking_prev,diabetes_prev,high_chol_prev,physical_activity_prev,adult_obesity_prev,poor_sleep_prev,stroke_prev,geolocation
24,Maryland,MD,24005,Baltimore County,24005410100,Census Tract 4101; Baltimore County; Maryland,36.170918375274,6046,2376,2173,369,130,92,62,353,1629,1326,467,114,29,443,0,0,0,0,4,MD,Maryland,Baltimore,6029,5.6,15.5,31.4,8,8.7,5,77.2,4.3,9.3,7.5,35.6,15.1,26.6,27.3,2.1,POINT (-76.58689253 39.55694728)
24,Maryland,MD,24005,Baltimore County,24005410200,Census Tract 4102; Baltimore County; Maryland,12.99112573125,5084,1804,1775,162,84,125,50,112,1116,1167,329,20,19,466,0,0,0,29,0,MD,Maryland,Baltimore,4664,5.6,15.2,32.2,8.4,8.5,5.3,77.6,4.3,9.2,7.6,36.1,15.3,26.4,27,2.2,POINT (-76.54383837 39.4984084)
24,Maryland,MD,24005,Baltimore County,24005411101,Census Tract 4111.01; Baltimore County; Maryland,8.184722242884,2234,956,890,237,7,211,85,135,476,408,188,7,0,114,0,97,0,119,0,MD,Maryland,Baltimore,2261,7.1,15.3,34.2,8.2,9.1,6,77.3,5.5,12.2,8.6,36.5,18.6,28.4,28.8,2.6,POINT (-76.44602286 39.4500791)
24,Maryland,MD,24005,Baltimore County,24005411102,Census Tract 4111.02; Baltimore County; Maryland,9.542624057886,3363,1320,1245,237,24,258,119,154,953,634,505,30,0,178,9,0,0,51,10,MD,Maryland,Baltimore,3043,7.3,15.4,34.2,8.5,9,6,77.3,5.4,11.8,8.5,36.6,18.4,27.9,28.6,2.6,POINT (-76.40148697 39.43395848)
24,Maryland,MD,24005,Baltimore County,24005411201,Census Tract 4112.01; Baltimore County; Maryland,14.232129374222,2972,1112,1066,104,10,110,148,142,775,614,281,23,11,236,0,0,21,46,9,MD,Maryland,Baltimore,3205,6.8,15,34.1,8.8,8.8,5.9,77.7,5.3,11,8.3,37.2,17.7,27.2,27.7,2.5,POINT (-76.47519451 39.4911431)
24,Maryland,MD,24005,Baltimore County,24005411202,Census Tract 4112.02; Baltimore County; Maryland,12.93994018911,4113,1595,1491,191,33,186,144,156,959,1069,440,27,1,638,127,0,24,98,33,MD,Maryland,Baltimore,3770,6.6,13.3,36.8,10.2,8.7,7,79.4,5.5,9.9,9.1,38.4,18.4,26.1,27,3,POINT (-76.51241902 39.45218579)
24,Maryland,MD,24005,Baltimore County,24005411302,Census Tract 4113.02; Baltimore County; Maryland,7.07460100028,4109,1449,1312,423,29,142,110,182,349,1222,133,38,60,1291,36,110,0,50,26,MD,Maryland,Baltimore,3310,9.1,15.9,31.2,6.4,9.3,5,75,5,14.2,8.1,32.1,20.3,29,31.8,2.4,POINT (-76.40633197 39.39180643)
24,Maryland,MD,24005,Baltimore County,24005411303,Census Tract 4113.03; Baltimore County; Maryland,1.225131375854,6599,2707,2623,600,33,583,326,595,1279,1254,901,137,39,1878,728,22,0,80,4,MD,Maryland,Baltimore,6040,9.5,14.5,34.9,8.2,9.4,6.5,77,6.1,13.6,9.1,35,22.1,28.5,30.4,3,POINT (-76.47114915 39.39897284)
24,Maryland,MD,24005,Baltimore County,24005411306,Census Tract 4113.06; Baltimore County; Maryland,1.027551013292,5909,2263,2234,472,65,405,263,107,928,1393,499,83,51,3298,361,12,74,74,2,MD,Maryland,Baltimore,5455,8.6,16.6,28,5.8,9.3,4,74.3,4.2,12.7,6.8,29.9,18.4,27.6,31.2,2,POINT (-76.48385289 39.38437178)
24,Maryland,MD,24005,Baltimore County,24005411307,Census Tract 4113.07; Baltimore County; Maryland,0.694429929732,3443,1617,1448,807,1,498,198,139,517,806,201,207,44,1596,503,0,57,57,6,MD,Maryland,Baltimore,3600,9.1,17.3,26.7,5.1,9.6,3.6,73.4,4,13.4,6.5,28.3,18.5,28.5,32,1.9,POINT (-76.45991927 39.38111146)
24,Maryland,MD,24005,Baltimore County,24005411308,Census Tract 4113.08; Baltimore County; Maryland,1.58695450989,4512,1595,1565,97,108,102,147,147,953,1209,308,121,130,1591,72,0,0,13,1,MD,Maryland,Baltimore,3546,7.3,15.4,31.7,7.4,8.9,5.1,76.3,4.7,11.6,7.9,34.3,18.1,27.5,29.7,2.3,POINT (-76.45284667 39.39260285)
24,Maryland,MD,24005,Baltimore County,24005411309,Census Tract 4113.09; Baltimore County; Maryland,3.493523483176,8877,3409,3202,955,224,679,353,271,1807,1770,1416,80,203,2527,900,0,20,155,11,MD,Maryland,Baltimore,7950,8.5,15.1,31.5,7.3,8.8,5.2,75.8,4.8,12.6,7.8,33.3,19.6,27.1,30.4,2.4,POINT (-76.43909796 39.41023921)
24,Maryland,MD,24005,Baltimore County,24005411404,Census Tract 4114.04; Baltimore County; Maryland,1.381730872136,3482,1329,1227,196,83,206,179,56,561,892,318,0,79,615,0,0,0,33,9,MD,Maryland,Baltimore,3784,8.1,15.9,31.1,7,9.2,5.1,75.7,4.8,12.5,7.8,33.4,18.7,27.6,30,2.3,POINT (-76.50788124 39.40478183)
24,Maryland,MD,24005,Baltimore County,24005411406,Census Tract 4114.06; Baltimore County; Maryland,2.284164760124,4368,1734,1693,361,75,295,237,244,1051,854,587,58,15,913,51,0,69,70,2,MD,Maryland,Baltimore,4393,8.5,14.5,34.7,8.5,9.2,6.4,77.2,5.9,12.8,8.9,36.2,20.3,27.8,29.2,2.9,POINT (-76.46527274 39.42176333)
24,Maryland,MD,24005,Baltimore County,24005411408,Census Tract 4114.08; Baltimore County; Maryland,0.60191950443,3721,1564,1496,1197,34,537,141,193,440,1026,457,244,57,1781,505,0,53,131,45,MD,Maryland,Baltimore,3450,11.5,16.6,29.8,5,10.4,4.5,73.4,5.5,17.8,7.9,29.1,23.7,31.4,34.1,2.4,POINT (-76.49621458 39.39146034)
24,Maryland,MD,24005,Baltimore County,24005411409,Census Tract 4114.09; Baltimore County; Maryland,1.060826055856,4838,1701,1582,406,85,172,295,66,737,1005,440,91,67,1599,0,0,20,9,5,MD,Maryland,Baltimore,5282,8,17.1,27.4,5.6,9.2,3.9,74.1,4.1,12.5,6.7,30.3,17.7,27.5,30.7,1.9,POINT (-76.49130146 39.41486025)
24,Maryland,MD,24005,Baltimore County,24005411410,Census Tract 4114.10; Baltimore County; Maryland,0.834480708192,4841,1854,1785,1064,67,237,438,207,800,1083,645,91,217,2292,98,0,0,8,0,MD,Maryland,Baltimore,4554,8.7,16.3,29.4,6,9.2,4.3,74.7,4.5,13.1,7.4,31.4,19.2,28,31.3,2.1,POINT (-76.48879767 39.40286216)
24,Maryland,MD,24005,Baltimore County,24005411411,Census Tract 4114.11; Baltimore County; Maryland,0.622917275598,3140,1327,1102,194,13,167,285,86,377,819,260,0,18,961,69,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Maryland,MD,24005,Baltimore County,24005411412,Census Tract 4114.12; Baltimore County; Maryland,0.238351575456,3844,1548,1519,1083,135,598,307,483,134,1100,364,337,182,2835,365,0,56,142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Maryland,MD,24005,Baltimore County,24005411413,Census Tract 4114.13; Baltimore County; Maryland,0.219412886254,3177,2783,2509,291,0,683,285,0,2854,24,1142,0,0,229,2292,0,0,699,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Maryland,MD,24005,Baltimore County,24005420100,Census Tract 4201; Baltimore County; Maryland,0.633501489724,3475,1377,1313,385,73,242,316,309,630,729,488,88,21,653,0,0,23,108,0,MD,Maryland,Baltimore,3623,11.2,15.1,36.5,8.6,9.8,7.3,76.3,7.5,16.6,9.7,36.4,24.9,29.5,31.1,3.4,POINT (-76.49861814 39.27868148)
24,Maryland,MD,24005,Baltimore County,24005420200,Census Tract 4202; Baltimore County; Maryland,0.6707638076419999,3308,1575,1575,459,24,382,207,50,816,585,505,86,14,733,132,74,0,86,0,MD,Maryland,Baltimore,2444,11,15.1,37,8.9,9.7,7.4,76.6,7.4,16.3,9.8,36.7,24.5,29.8,31,3.4,POINT (-76.50056871 39.25799459)
24,Maryland,MD,24005,Baltimore County,24005420301,Census Tract 4203.01; Baltimore County; Maryland,0.212937569612,2335,1098,1035,921,149,412,267,182,284,420,387,121,15,819,131,101,0,147,0,MD,Maryland,Baltimore,2355,14.8,16.3,33.7,6,10.8,6.1,73.7,7.6,21.5,9.5,32.2,27.6,33.6,34.5,3.1,POINT (-76.48577662 39.27494766)
24,Maryland,MD,24005,Baltimore County,24005420302,Census Tract 4203.02; Baltimore County; Maryland,0.210118252808,2422,1026,903,608,61,232,193,261,291,744,361,144,10,696,17,0,52,41,0,MD,Maryland,Baltimore,2705,12.2,16.7,31.9,6.1,10.9,5.7,73.9,6.9,19.5,8.7,31.2,24.9,32.6,33.5,2.9,POINT (-76.48688143 39.26988682)
24,Maryland,MD,24005,Baltimore County,24005420303,Census Tract 4203.03; Baltimore County; Maryland,0.33058825444,1158,528,508,233,140,76,172,33,242,194,230,17,0,168,0,0,0,26,0,MD,Maryland,Baltimore,1333,11,15.5,36.1,8.5,10,7.3,76,7.5,17,9.6,36.3,24.3,29.9,31.3,3.4,POINT (-76.49029176 39.26707176)
24,Maryland,MD,24005,Baltimore County,24005420401,Census Tract 4204.01; Baltimore County; Maryland,0.367516208026,7426,2248,2222,3108,357,921,818,982,466,2173,715,161,77,3982,553,0,89,234,0,MD,Maryland,Baltimore,6414,13.5,17.2,30.3,5.5,10.5,4.9,72.9,6.1,19.5,7.9,29.9,24.7,31.2,34,2.6,POINT (-76.49080144 39.25920008)
24,Maryland,MD,24005,Baltimore County,24005420402,Census Tract 4204.02; Baltimore County; Maryland,0.244683648256,1931,759,723,445,94,194,163,92,231,553,166,29,102,705,16,0,0,91,0,MD,Maryland,Baltimore,2115,11.7,16.5,33.4,7,10.2,6.1,74.3,7,18.6,8.8,33.8,24.2,31,32.3,3,POINT (-76.48705948 39.26184645)
24,Maryland,MD,24005,Baltimore County,24005420500,Census Tract 4205; Baltimore County; Maryland,0.328353496064,3839,1545,1420,562,74,220,627,393,816,805,488,12,253,1202,21,0,50,148,0,MD,Maryland,Baltimore,3575,14.7,15.4,35.5,7.2,10.3,7.1,74.6,7.8,19.7,10,34,28,32.1,33.1,3.5,POINT (-76.52623593 39.28887187)
24,Maryland,MD,24005,Baltimore County,24005420600,Census Tract 4206; Baltimore County; Maryland,0.60153919396,4704,1509,1288,1177,71,268,561,166,712,1297,754,193,200,2041,0,12,107,36,280,MD,Maryland,Baltimore,4289,14.2,14.9,37.1,7.3,10.8,7.6,75.4,8.9,21.2,10.8,34.7,29.6,33.6,33.9,3.9,POINT (-76.51481171 39.2863957)
24,Maryland,MD,24005,Baltimore County,24005420701,Census Tract 4207.01; Baltimore County; Maryland,0.669617084702,3227,1296,1272,1445,36,737,449,181,600,936,617,261,219,1213,382,0,28,276,0,MD,Maryland,Baltimore,2973,14.5,15.1,35.9,6.8,10.8,7.1,74.8,8.3,20.6,10.6,34.1,28.7,33.1,33.8,3.6,POINT (-76.51382479 39.27713886)
24,Maryland,MD,24005,Baltimore County,24005420702,Census Tract 4207.02; Baltimore County; Maryland,0.248199493068,2548,825,804,855,37,246,427,410,386,685,236,78,132,1115,0,6,60,65,0,MD,Maryland,Baltimore,2071,12.9,14.5,38.5,8.1,10.4,8.1,76,8.9,19.8,11.1,36.9,28.3,32.5,32.5,4,POINT (-76.52538777 39.27587909)
24,Maryland,MD,24005,Baltimore County,24005420800,Census Tract 4208; Baltimore County; Maryland,0.686601711682,3182,1389,1322,386,144,345,153,173,749,640,434,66,0,652,71,0,12,113,0,MD,Maryland,Baltimore,3513,13.2,15.9,35.4,7,10.4,6.9,74.6,7.9,20.1,9.9,34.5,27.2,32.3,33.4,3.4,POINT (-76.51496428 39.26771076)
24,Maryland,MD,24005,Baltimore County,24005420900,Census Tract 4209; Baltimore County; Maryland,0.399551090966,3878,1552,1459,1300,299,484,324,274,463,1177,474,107,252,1727,112,0,32,380,0,MD,Maryland,Baltimore,3505,12.6,15.8,34.9,6.3,10.8,6.2,74.9,7.5,20.6,9.8,33.3,26.7,33.9,34.6,3.2,POINT (-76.52189811 39.2626385)
24,Maryland,MD,24005,Baltimore County,24005421000,Census Tract 4210; Baltimore County; Maryland,0.152878245206,1962,1167,1060,834,48,559,310,99,393,417,547,131,41,763,422,0,7,408,0,MD,Maryland,Baltimore,1851,15.1,13.1,43.3,8.1,11.8,9.4,77.6,11.5,23.9,14.2,37.9,34.1,37.4,35.7,5.1,POINT (-76.52740825 39.26081449)
24,Maryland,MD,24005,Baltimore County,24005421101,Census Tract 4211.01; Baltimore County; Maryland,0.263915774978,3000,1397,1244,714,111,527,165,90,458,655,452,68,44,875,34,0,75,372,17,MD,Maryland,Baltimore,3185,13,15.4,36.1,6.6,10.8,6.5,75.5,7.8,20.7,10.2,33.5,27.8,34.3,34.9,3.4,POINT (-76.51621239 39.25506021)
24,Maryland,MD,24005,Baltimore County,24005421102,Census Tract 4211.02; Baltimore County; Maryland,0.823418885892,2621,1150,1089,817,84,352,346,322,576,498,473,78,18,757,104,0,0,146,0,MD,Maryland,Baltimore,2347,11.9,15,36.6,7.7,10.3,7.2,76,7.8,18.4,10.1,35,26.3,32.1,32.6,3.5,POINT (-76.52107181 39.24813206)
24,Maryland,MD,24005,Baltimore County,24005421200,Census Tract 4212; Baltimore County; Maryland,0.3489203774,1839,799,792,607,55,307,112,114,413,213,407,27,44,359,23,0,0,118,13,MD,Maryland,Baltimore,1839,12,15.9,35.7,7.1,10.5,6.8,75,7.9,20,9.9,34.9,26.3,32.8,33.5,3.3,POINT (-76.50515081 39.25018069)
24,Maryland,MD,24005,Baltimore County,24005430101,Census Tract 4301.01; Baltimore County; Maryland,0.56578228774,5212,1975,1923,2015,204,846,750,484,528,1423,620,179,391,3107,255,0,266,274,0,MD,Maryland,Baltimore,4221,18.6,16.1,30.3,4,11.4,4.2,73.2,5.7,20.8,8.4,26.4,28.8,35.6,37.3,2.5,POINT (-76.64505301 39.23757668)
24,Maryland,MD,24005,Baltimore County,24005430104,Census Tract 4301.04; Baltimore County; Maryland,0.575908584894,2904,1085,1036,608,40,180,434,262,771,362,490,19,62,1030,0,0,22,33,0,MD,Maryland,Baltimore,2798,13.2,16.5,33.3,6.6,9.9,6,73.9,6.9,18.8,9,33.7,25.5,31.2,32.9,2.9,POINT (-76.63720146 39.2368822)
24,Maryland,MD,24005,Baltimore County,24005430200,Census Tract 4302; Baltimore County; Maryland,0.64147951535,2962,1323,1269,454,135,267,442,215,610,515,665,28,51,1263,304,0,0,394,1,MD,Maryland,Baltimore,2852,12.6,15.3,34.4,6.8,10.6,6.2,75.4,7.1,18.7,9.4,33.2,26,31.9,33.7,3.1,POINT (-76.65653302 39.24834726)
24,Maryland,MD,24005,Baltimore County,24005430300,Census Tract 4303; Baltimore County; Maryland,0.82388954423,6292,2386,2324,2217,37,1021,744,854,639,1882,475,442,121,3366,221,13,13,271,0,MD,Maryland,Baltimore,5557,16.8,15.1,34.8,5.3,11.9,6.1,74.7,8.1,23.3,10.3,30.4,31.2,36.9,36.8,3.4,POINT (-76.65807569 39.23709853)
24,Maryland,MD,24005,Baltimore County,24005430400,Census Tract 4304; Baltimore County; Maryland,2.78018922732,4309,1830,1706,481,85,342,258,142,548,1000,331,72,139,1207,17,0,39,20,54,MD,Maryland,Baltimore,4407,10.4,16.8,32.9,6.7,9.8,5.7,74.8,6,16.4,8.6,32.8,22.6,30.8,32.5,2.8,POINT (-76.6790836 39.2472826)
24,Maryland,MD,24005,Baltimore County,24005430600,Census Tract 4306; Baltimore County; Maryland,1.805953880902,2267,921,889,212,63,120,120,91,456,354,204,0,27,452,0,0,2,20,60,MD,Maryland,Baltimore,2463,7.7,15.9,33.2,8,9.2,5.8,76.5,5.3,12.3,8.4,34.6,19.2,28.2,29.5,2.7,POINT (-76.70504005 39.22774058)
24,Maryland,MD,24005,Baltimore County,24005430700,Census Tract 4307; Baltimore County; Maryland,0.852091978718,5147,2065,1983,499,238,503,276,207,563,1074,963,120,161,1073,18,0,12,80,0,MD,Maryland,Baltimore,5009,10,17.7,29,6,9.6,4.7,73.4,5.1,15.3,7.1,30.2,20.4,29.1,31.6,2.3,POINT (-76.70235057 39.24108249)
24,Maryland,MD,24005,Baltimore County,24005430800,Census Tract 4308; Baltimore County; Maryland,0.526141967604,3937,1577,1577,421,119,329,259,211,524,669,423,59,45,518,11,0,23,40,0,MD,Maryland,Baltimore,3530,9.6,16.9,30.8,6.8,9.3,5.4,74.2,5.4,14.6,7.7,32,20.7,28.3,31.2,2.5,POINT (-76.69849755 39.2524627)
24,Maryland,MD,24005,Baltimore County,24005430900,Census Tract 4309; Baltimore County; Maryland,0.561513544028,4475,2117,1821,788,215,514,275,340,415,964,476,94,237,2153,165,0,86,119,12,MD,Maryland,Baltimore,5074,14.6,14.2,31.6,4.6,10.2,5,73.4,6.2,19.6,9.2,29,28.4,30.9,36.2,2.8,POINT (-76.69418753 39.26208138)
24,Maryland,MD,24005,Baltimore County,24005440100,Census Tract 4401; Baltimore County; Maryland,0.797355456484,4293,1748,1626,211,88,186,144,315,584,1042,463,150,27,503,0,0,0,49,7,MD,Maryland,Baltimore,4451,9.4,16.2,32.5,7.5,9.4,5.8,75.3,5.8,14.5,8.1,33.8,20.8,28.8,30.6,2.7,POINT (-76.53100936 39.3788556)
24,Maryland,MD,24005,Baltimore County,24005440200,Census Tract 4402; Baltimore County; Maryland,0.72529067649,2437,1177,1068,424,82,396,180,150,584,488,443,108,21,945,87,47,0,104,7,MD,Maryland,Baltimore,2486,10.5,14.6,36.2,8.2,9.8,6.7,77.2,6.5,14.6,9.6,35.1,22.8,30.3,31.6,3.2,POINT (-76.52342665 39.36854211)
24,Maryland,MD,24005,Baltimore County,24005440300,Census Tract 4403; Baltimore County; Maryland,0.475722837934,2025,1008,981,272,42,365,139,58,239,362,235,30,107,1188,415,0,73,116,6,MD,Maryland,Baltimore,2214,11.5,16,30.7,5.6,10,4.8,74.8,4.9,15.1,7.9,28.3,22.9,30.4,34,2.6,POINT (-76.51258939 39.37750492)
24,Maryland,MD,24005,Baltimore County,24005440400,Census Tract 4404; Baltimore County; Maryland,1.033040225426,6062,2412,2326,765,255,515,607,522,1051,1216,812,107,309,2591,0,0,104,209,24,MD,Maryland,Baltimore,5486,10.6,15.8,34.2,7,10,5.6,76.3,5.7,15.6,8.9,32.8,22.4,31.5,33.3,2.8,POINT (-76.52218809 39.34947796)
24,Maryland,MD,24005,Baltimore County,24005440500,Census Tract 4405; Baltimore County; Maryland,1.15035422931,3317,1320,1289,236,55,386,65,14,457,782,303,63,2,599,89,0,25,32,0,MD,Maryland,Baltimore,3164,9.4,15.7,33.6,8,9.3,6,76.2,5.7,14.2,8.4,33.9,21.4,29.1,30.8,2.8,POINT (-76.50997411 39.3565288)
24,Maryland,MD,24005,Baltimore County,24005440600,Census Tract 4406; Baltimore County; Maryland,2.366918001784,2434,836,836,64,16,71,117,57,414,475,235,23,33,888,43,0,0,16,2,MD,Maryland,Baltimore,2273,8.3,15.3,31,6.5,8.9,4.7,75.8,4.4,12.3,7.9,32.5,19.1,27.7,31.4,2.3,POINT (-76.48172434 39.37144403)
24,Maryland,MD,24005,Baltimore County,24005440701,Census Tract 4407.01; Baltimore County; Maryland,1.508500127898,6430,3123,2747,923,39,709,260,555,1150,695,618,100,336,4182,1322,0,0,59,448,MD,Maryland,Baltimore,6696,13.6,15.5,30.7,4.7,10.4,4.1,75.3,4.4,15.6,8.2,27.2,23.6,32.6,36.1,2.4,POINT (-76.48178518 39.34972689)
24,Maryland,MD,24005,Baltimore County,24005440702,Census Tract 4407.02; Baltimore County; Maryland,1.094304188072,5269,2280,2143,631,81,899,224,128,665,1080,616,180,204,3294,753,0,0,165,1,MD,Maryland,Baltimore,5178,10.2,15.9,29.9,6.4,9.3,4.7,74.8,4.6,13.5,7.4,30,20.4,28.3,32.1,2.3,POINT (-76.46098345 39.36405835)
24,Maryland,MD,24005,Baltimore County,24005440800,Census Tract 4408; Baltimore County; Maryland,1.133637171016,3596,1569,1427,400,248,432,120,155,514,765,537,33,79,2630,183,0,6,333,2,MD,Maryland,Baltimore,2837,10.8,15.2,30,4.9,9.7,4.2,75,4.4,14.6,8,28.6,22,30,34.6,2.3,POINT (-76.49956911 39.36330585)
24,Maryland,MD,24005,Baltimore County,24005440900,Census Tract 4409; Baltimore County; Maryland,0.743739402254,3965,1539,1487,484,215,605,214,346,498,820,502,233,34,2926,536,0,42,53,8,MD,Maryland,Baltimore,3435,11.4,15.1,33.4,5.8,10.2,4.7,77.1,4.7,14.4,8.9,30.2,22.3,32.8,35.3,2.6,POINT (-76.501169 39.34207294)
24,Maryland,MD,24005,Baltimore County,24005441000,Census Tract 4410; Baltimore County; Maryland,0.535649343252,3928,1479,1367,579,187,436,111,166,374,1131,368,151,26,3574,85,0,16,176,7,MD,Maryland,Baltimore,3721,11.8,14.3,35.8,5.2,11,4.3,79.3,4.4,15.2,9.5,28.3,23.6,36.6,39.1,2.7,POINT (-76.52348968 39.3346646)
24,Maryland,MD,24005,Baltimore County,24005441101,Census Tract 4411.01; Baltimore County; Maryland,0.59084802958,2241,906,886,242,96,134,163,123,557,335,283,14,87,1179,0,8,8,57,6,MD,Maryland,Baltimore,2162,11.3,13.6,39.2,8.6,9.9,7.7,78.1,7.4,15.9,11,36.5,25.6,31.5,32.1,3.7,POINT (-76.50704511 39.33250439)
24,Maryland,MD,24005,Baltimore County,24005441102,Census Tract 4411.02; Baltimore County; Maryland,1.000745881942,5002,2043,1966,749,107,563,581,174,1079,834,909,107,114,2515,150,0,0,140,7,MD,Maryland,Baltimore,4859,11.4,13.7,37.8,7.9,9.9,6.7,78.2,6.4,14.8,10.6,35,24.4,31.9,32.8,3.4,POINT (-76.52053499 39.32442185)
24,Maryland,MD,24005,Baltimore County,24005450100,Census Tract 4501; Baltimore County; Maryland,3.504969863068,3688,1512,1335,744,198,296,425,223,933,699,597,30,243,1251,131,76,0,107,16,MD,Maryland,Baltimore,4047,11.7,15,36.7,8.1,9.9,7.2,76.2,7.4,17.2,10.1,35.8,25.4,30.8,32.1,3.4,POINT (-76.50268009 39.31766314)
24,Maryland,MD,24005,Baltimore County,24005450200,Census Tract 4502; Baltimore County; Maryland,0.790036893074,3260,1331,1267,531,118,337,253,134,780,501,650,90,16,446,0,0,21,63,0,MD,Maryland,Baltimore,3443,11.4,15.8,35.1,7.7,10,6.8,75.4,7.2,17.5,9.4,35.3,24.5,30.6,31.8,3.2,POINT (-76.48038483 39.31566583)
24,Maryland,MD,24005,Baltimore County,24005450300,Census Tract 4503; Baltimore County; Maryland,0.924035522684,3383,1457,1331,541,49,191,490,238,849,525,525,0,37,629,260,0,38,213,5,MD,Maryland,Baltimore,3486,11.8,15.1,36.6,8.2,9.8,7.1,75.9,7.5,17.6,9.8,36.3,25.5,30.4,32,3.4,POINT (-76.46743279 39.31847642)
24,Maryland,MD,24005,Baltimore County,24005450400,Census Tract 4504; Baltimore County; Maryland,0.461760231308,2417,879,834,485,79,211,198,78,539,437,316,49,0,658,0,0,14,68,229,MD,Maryland,Baltimore,2369,12.5,14.4,38.9,8.5,10.2,8.2,76.5,8.8,19.2,11.1,37,28.4,31.6,32.4,4,POINT (-76.47321881 39.30374508)
24,Maryland,MD,24005,Baltimore County,24005450501,Census Tract 4505.01; Baltimore County; Maryland,0.932584207066,3869,1912,1690,963,106,569,571,236,972,620,776,87,92,864,181,129,6,322,0,MD,Maryland,Baltimore,4135,13.4,15.4,36,7,10.4,6.8,75.3,7.6,19.4,10,34.4,27,32.5,33.7,3.4,POINT (-76.45934247 39.30837501)
24,Maryland,MD,24005,Baltimore County,24005450503,Census Tract 4505.03; Baltimore County; Maryland,0.358062886658,6102,2489,2370,1736,208,933,882,240,398,1109,934,223,27,4992,639,0,61,256,0,MD,Maryland,Baltimore,5915,15.6,15.3,32.7,4.1,12,4.1,76,5.4,20.3,8.9,26.2,27.7,38.4,39.8,2.6,POINT (-76.45228712 39.30048469)
24,Maryland,MD,24005,Baltimore County,24005450504,Census Tract 4505.04; Baltimore County; Maryland,0.448599558536,6246,2862,2668,2503,294,1585,559,294,428,1899,1079,490,92,4725,1327,0,106,725,0,MD,Maryland,Baltimore,5733,14.6,15.1,33.1,4.2,12.1,4.1,76.8,5.2,19.3,9,26.1,26.7,37.7,39.7,2.7,POINT (-76.44543962 39.3026831)
24,Maryland,MD,24005,Baltimore County,24005450800,Census Tract 4508; Baltimore County; Maryland,0.80101107022,4458,1747,1722,687,129,584,443,229,1004,1135,762,133,37,2666,391,33,34,252,5,MD,Maryland,Baltimore,3741,15.6,12.9,41.6,7.9,11.3,8.4,78.1,9.7,21.2,12.9,35.7,32.5,36.2,35.8,4.6,POINT (-76.4437786 39.31612893)
24,Maryland,MD,24005,Baltimore County,24005450900,Census Tract 4509; Baltimore County; Maryland,2.012866328804,4393,1774,1664,451,148,276,311,218,806,950,517,147,23,977,35,8,0,31,18,MD,Maryland,Baltimore,4032,9.5,15.4,35.7,7.9,9.7,6.5,76.5,6.7,15.6,9.5,36.2,22.3,30.7,31.3,3,POINT (-76.42060728 39.29849953)
24,Maryland,MD,24005,Baltimore County,24005451000,Census Tract 4510; Baltimore County; Maryland,5.264456754372,1822,780,655,152,16,132,76,30,514,287,285,26,0,220,13,0,0,0,22,MD,Maryland,Baltimore,1662,9,15.5,35.5,8.3,9.3,6.6,76.6,6.5,14.6,9.1,37.2,21.2,29.2,30,2.9,POINT (-76.41622385 39.27053968)
24,Maryland,MD,24005,Baltimore County,24005451100,Census Tract 4511; Baltimore County; Maryland,1.02558729852,2297,762,729,459,139,156,101,36,231,538,212,56,13,1004,0,9,0,17,14,MD,Maryland,Baltimore,2130,12,14.7,36.8,5.8,11.1,5.4,77.5,6,18.3,10.4,31.4,25.4,36.9,37.5,3.1,POINT (-76.44429603 39.2911942)
24,Maryland,MD,24005,Baltimore County,24005451200,Census Tract 4512; Baltimore County; Maryland,1.944478784258,4160,1726,1648,671,136,408,428,145,869,679,665,45,48,990,0,104,3,134,3,MD,Maryland,Baltimore,3947,12,14.8,38.3,7.7,10.3,7.5,76.3,8.4,19.3,11,37,27.1,32.5,32.9,3.7,POINT (-76.46777379 39.33818927)
24,Maryland,MD,24005,Baltimore County,24005451300,Census Tract 4513; Baltimore County; Maryland,0.824807694786,3334,1520,1370,927,103,569,402,131,574,672,491,46,26,1416,378,44,35,228,173,MD,Maryland,Baltimore,3667,14.5,14.5,37.7,7.2,11.1,7.6,76.1,8.7,20.3,11.1,34.3,29.4,34.2,34.4,4,POINT (-76.45543767 39.34236005)
24,Maryland,MD,24005,Baltimore County,24005451401,Census Tract 4514.01; Baltimore County; Maryland,0.269347844016,3896,1596,1419,496,37,423,208,138,430,870,341,129,64,3173,180,0,0,154,2,MD,Maryland,Baltimore,3847,13.4,15.6,29,4.1,10.2,3.4,74.3,4,16.5,7.4,25.1,23.9,32.8,37.6,2.1,POINT (-76.44573586 39.34615169)
