state_fips,state_name,state_abbrev,county_fips,county_name,fips,location,area_sqmi,total_pop,housing_units,num_households,poverty,unemployment,housing_cost_burden,no_highschool,uninsured,age_over_65,age_under_17,disabilities,single_parent,limited_english,minority,multi_unit_housing,mobile_homes,crowded_housing,no_vehicle,group_quarters
11,District of Columbia,DC,11001,District of Columbia,11001007803,Census Tract 78.03; District of Columbia; District of Columbia,0.380957963054,4491,2709,2357,1249,247,1272,637,377,938,1038,892,445,0,4426,1052,0,107,778,64
11,District of Columbia,DC,11001,District of Columbia,11001007804,Census Tract 78.04; District of Columbia; District of Columbia,0.323718727656,4201,1839,1480,2181,204,668,438,157,634,1608,776,727,0,4099,736,0,70,608,350
11,District of Columbia,DC,11001,District of Columbia,11001007806,Census Tract 78.06; District of Columbia; District of Columbia,0.259242010268,2386,1308,1233,642,116,561,152,221,419,319,339,35,46,2273,316,0,23,447,54
11,District of Columbia,DC,11001,District of Columbia,11001007807,Census Tract 78.07; District of Columbia; District of Columbia,0.201834434398,2408,1000,918,599,363,277,173,62,269,459,424,82,15,2406,305,0,29,309,45
11,District of Columbia,DC,11001,District of Columbia,11001007808,Census Tract 78.08; District of Columbia; District of Columbia,0.361720430904,4206,1823,1577,1929,278,614,396,61,508,1421,902,388,0,4182,293,0,139,395,62
11,District of Columbia,DC,11001,District of Columbia,11001007809,Census Tract 78.09; District of Columbia; District of Columbia,0.206662639908,3236,1394,1209,1428,424,400,348,22,342,1062,353,304,11,3167,149,0,13,532,34
11,District of Columbia,DC,11001,District of Columbia,11001007901,Census Tract 79.01; District of Columbia; District of Columbia,0.155228834182,4505,1959,1728,1538,483,499,182,125,728,1129,535,233,26,3677,326,0,73,560,13
11,District of Columbia,DC,11001,District of Columbia,11001007903,Census Tract 79.03; District of Columbia; District of Columbia,0.09573206039,1739,894,763,197,95,164,105,60,176,306,180,46,15,1308,11,0,0,160,0
11,District of Columbia,DC,11001,District of Columbia,11001008001,Census Tract 80.01; District of Columbia; District of Columbia,0.12463179509,3064,1589,1416,69,37,72,53,0,177,613,120,0,30,1114,161,0,19,151,26
11,District of Columbia,DC,11001,District of Columbia,11001008002,Census Tract 80.02; District of Columbia; District of Columbia,0.223538000022,3281,1530,1410,300,100,177,27,105,289,875,217,124,0,1116,197,0,18,230,73
11,District of Columbia,DC,11001,District of Columbia,11001008100,Census Tract 81; District of Columbia; District of Columbia,0.112079232968,3123,1591,1531,46,22,97,11,219,304,507,121,28,11,718,220,0,22,247,8
11,District of Columbia,DC,11001,District of Columbia,11001008200,Census Tract 82; District of Columbia; District of Columbia,0.130666183248,2658,1665,1407,99,25,188,1,18,273,343,89,13,19,746,415,0,14,540,163
11,District of Columbia,DC,11001,District of Columbia,11001008301,Census Tract 83.01; District of Columbia; District of Columbia,0.11736342494,2895,1652,1542,201,44,157,29,51,272,353,120,0,0,911,570,0,11,434,82
11,District of Columbia,DC,11001,District of Columbia,11001008302,Census Tract 83.02; District of Columbia; District of Columbia,0.100730536882,2981,1434,1321,94,8,169,73,0,289,551,141,48,0,762,382,0,21,342,112
11,District of Columbia,DC,11001,District of Columbia,11001008402,Census Tract 84.02; District of Columbia; District of Columbia,0.10586144636,2496,1614,1450,318,51,280,66,89,266,282,279,19,13,1199,749,0,0,553,79
11,District of Columbia,DC,11001,District of Columbia,11001008410,Census Tract 84.10; District of Columbia; District of Columbia,0.084918887778,2189,855,837,151,43,99,68,57,95,675,176,17,0,1290,41,0,45,202,1
11,District of Columbia,DC,11001,District of Columbia,11001008701,Census Tract 87.01; District of Columbia; District of Columbia,0.14775582997199999,2661,1269,1130,430,29,177,75,60,177,262,174,49,65,1446,161,0,13,217,86
11,District of Columbia,DC,11001,District of Columbia,11001008702,Census Tract 87.02; District of Columbia; District of Columbia,0.187804259922,3430,2135,2021,428,77,348,87,161,135,352,223,51,19,2030,1317,0,16,801,119
11,District of Columbia,DC,11001,District of Columbia,11001008802,Census Tract 88.02; District of Columbia; District of Columbia,0.180918902956,4607,2164,1891,1116,277,451,307,138,376,942,360,93,42,3541,436,0,69,560,90
11,District of Columbia,DC,11001,District of Columbia,11001008803,Census Tract 88.03; District of Columbia; District of Columbia,0.451080649988,3784,1983,1627,1144,263,592,200,248,150,429,654,140,30,2920,1441,0,72,769,1021
11,District of Columbia,DC,11001,District of Columbia,11001008804,Census Tract 88.04; District of Columbia; District of Columbia,0.300407433304,3063,1901,1569,941,290,654,235,156,118,583,320,156,251,2793,210,0,280,411,20
11,District of Columbia,DC,11001,District of Columbia,11001008903,Census Tract 89.03; District of Columbia; District of Columbia,0.118012462402,4006,1978,1781,1792,420,853,269,50,142,1256,462,364,0,3530,620,0,219,767,0
11,District of Columbia,DC,11001,District of Columbia,11001008904,Census Tract 89.04; District of Columbia; District of Columbia,0.173492230986,3973,2178,1970,932,187,796,369,382,259,898,471,224,51,3621,629,0,142,676,0
11,District of Columbia,DC,11001,District of Columbia,11001009000,Census Tract 90; District of Columbia; District of Columbia,0.551011569628,3637,2434,2289,371,35,857,338,62,1133,457,972,65,0,3318,1118,0,26,501,0
11,District of Columbia,DC,11001,District of Columbia,11001009102,Census Tract 91.02; District of Columbia; District of Columbia,0.701272043274,4753,2232,1937,1350,246,672,448,182,436,1178,654,292,66,4151,619,39,68,646,30
11,District of Columbia,DC,11001,District of Columbia,11001009201,Census Tract 92.01; District of Columbia; District of Columbia,0.243159703662,3053,1438,1242,642,85,397,80,257,196,621,172,43,65,1541,661,0,68,308,383
11,District of Columbia,DC,11001,District of Columbia,11001009203,Census Tract 92.03; District of Columbia; District of Columbia,0.224358852874,3337,1566,1537,598,298,530,166,185,368,365,431,37,42,2672,446,0,43,612,26
11,District of Columbia,DC,11001,District of Columbia,11001009204,Census Tract 92.04; District of Columbia; District of Columbia,0.11909895343,3373,1641,1565,1460,126,774,409,179,590,1134,666,284,370,3054,1101,0,64,672,0
11,District of Columbia,DC,11001,District of Columbia,11001009301,Census Tract 93.01; District of Columbia; District of Columbia,0.428222253282,3505,1553,1524,331,35,176,50,105,503,614,322,14,0,2100,164,0,9,177,145
11,District of Columbia,DC,11001,District of Columbia,11001009302,Census Tract 93.02; District of Columbia; District of Columbia,0.15131530431,1762,1005,962,350,65,287,122,153,90,305,135,38,50,1248,452,0,8,274,8
11,District of Columbia,DC,11001,District of Columbia,11001009400,Census Tract 94; District of Columbia; District of Columbia,0.611153905964,4889,1892,1807,587,223,357,279,181,999,1098,646,46,41,3688,110,0,29,284,102
11,District of Columbia,DC,11001,District of Columbia,11001009503,Census Tract 95.03; District of Columbia; District of Columbia,0.549658282118,3058,1252,1100,546,89,183,107,102,698,743,292,61,31,2392,0,0,0,15,169
11,District of Columbia,DC,11001,District of Columbia,11001009504,Census Tract 95.04; District of Columbia; District of Columbia,0.398908231136,3200,1259,1197,452,222,303,115,13,819,380,402,0,194,2238,54,0,17,129,326
11,District of Columbia,DC,11001,District of Columbia,11001009505,Census Tract 95.05; District of Columbia; District of Columbia,0.398923675216,4286,1991,1820,279,182,455,176,114,586,936,657,57,3,3853,552,0,11,326,62
11,District of Columbia,DC,11001,District of Columbia,11001009507,Census Tract 95.07; District of Columbia; District of Columbia,0.11401205958,1650,631,598,279,49,150,79,18,266,409,151,7,43,1494,22,0,37,79,0
11,District of Columbia,DC,11001,District of Columbia,11001009508,Census Tract 95.08; District of Columbia; District of Columbia,0.371511977624,3908,2095,1827,507,198,476,131,4,715,927,668,50,52,3722,1169,0,13,555,13
11,District of Columbia,DC,11001,District of Columbia,11001009509,Census Tract 95.09; District of Columbia; District of Columbia,0.250521510496,3148,1384,1359,139,75,91,180,129,563,593,489,50,26,2595,0,0,27,294,0
11,District of Columbia,DC,11001,District of Columbia,11001009510,Census Tract 95.10; District of Columbia; District of Columbia,0.32490869402,4918,2026,1913,1990,83,1007,446,537,505,1572,603,218,387,4590,1181,0,165,661,23
11,District of Columbia,DC,11001,District of Columbia,11001009511,Census Tract 95.11; District of Columbia; District of Columbia,0.277788033736,1211,0,0,121,42,0,7,32,70,10,69,0,5,470,0,0,0,0,1211
11,District of Columbia,DC,11001,District of Columbia,11001009601,Census Tract 96.01; District of Columbia; District of Columbia,0.735625468724,2035,934,823,818,320,415,155,173,199,512,330,235,15,1996,178,29,38,319,55
11,District of Columbia,DC,11001,District of Columbia,11001009602,Census Tract 96.02; District of Columbia; District of Columbia,0.504522958318,5144,2325,2228,2925,415,1201,520,232,375,1693,957,430,0,5086,932,0,198,1144,0
11,District of Columbia,DC,11001,District of Columbia,11001009603,Census Tract 96.03; District of Columbia; District of Columbia,0.2345183548,4025,2041,1992,1451,396,887,337,172,720,770,801,296,0,4013,726,0,64,757,38
11,District of Columbia,DC,11001,District of Columbia,11001009604,Census Tract 96.04; District of Columbia; District of Columbia,0.194356410862,2288,948,909,325,183,245,162,136,343,512,312,70,37,2212,73,0,32,209,31
11,District of Columbia,DC,11001,District of Columbia,11001009700,Census Tract 97; District of Columbia; District of Columbia,0.155618797202,3830,1925,1788,1589,297,689,334,135,713,949,607,201,0,3787,946,0,54,426,171
11,District of Columbia,DC,11001,District of Columbia,11001009801,Census Tract 98.01; District of Columbia; District of Columbia,0.166558225168,1814,1216,1107,820,100,430,426,32,572,427,726,159,11,1784,640,0,26,572,4
11,District of Columbia,DC,11001,District of Columbia,11001009802,Census Tract 98.02; District of Columbia; District of Columbia,0.07750804599,1991,946,836,856,188,265,156,42,418,605,446,88,0,1965,350,0,33,437,0
11,District of Columbia,DC,11001,District of Columbia,11001009803,Census Tract 98.03; District of Columbia; District of Columbia,0.20504332812,2984,1607,1416,1079,183,873,370,403,407,660,663,97,42,2915,550,0,21,730,116
11,District of Columbia,DC,11001,District of Columbia,11001009804,Census Tract 98.04; District of Columbia; District of Columbia,0.200140991026,2908,1115,996,1262,278,588,118,14,150,946,408,248,35,2815,454,0,105,295,39
11,District of Columbia,DC,11001,District of Columbia,11001009807,Census Tract 98.07; District of Columbia; District of Columbia,0.400392407224,3462,1828,1643,515,95,574,275,50,578,579,630,83,9,3391,491,55,128,762,110
11,District of Columbia,DC,11001,District of Columbia,11001009810,Census Tract 98.10; District of Columbia; District of Columbia,0.153830372738,2226,1281,1221,992,108,704,88,97,127,562,334,350,23,2223,482,0,0,665,42
11,District of Columbia,DC,11001,District of Columbia,11001009811,Census Tract 98.11; District of Columbia; District of Columbia,0.180506932122,3849,2206,1747,1546,529,770,487,165,388,1078,564,284,0,3831,1170,0,54,803,37
11,District of Columbia,DC,11001,District of Columbia,11001009901,Census Tract 99.01; District of Columbia; District of Columbia,0.8116443193,2140,1077,958,151,25,164,97,63,734,291,449,28,7,1988,66,13,0,165,21
11,District of Columbia,DC,11001,District of Columbia,11001009902,Census Tract 99.02; District of Columbia; District of Columbia,0.499830660712,3090,1310,1235,473,208,301,229,46,412,480,430,31,11,2967,74,0,10,184,51
11,District of Columbia,DC,11001,District of Columbia,11001009903,Census Tract 99.03; District of Columbia; District of Columbia,0.148139229258,2355,786,683,304,372,237,123,52,209,604,342,65,112,2198,0,0,28,99,35
11,District of Columbia,DC,11001,District of Columbia,11001009904,Census Tract 99.04; District of Columbia; District of Columbia,0.164555900196,3179,1465,1323,1433,187,384,130,104,160,1023,443,234,11,3126,487,4,67,356,59
11,District of Columbia,DC,11001,District of Columbia,11001009905,Census Tract 99.05; District of Columbia; District of Columbia,0.166625406916,3461,1471,1369,967,295,491,161,57,310,1078,478,285,0,3368,231,0,0,477,31
11,District of Columbia,DC,11001,District of Columbia,11001009906,Census Tract 99.06; District of Columbia; District of Columbia,0.097561797768,1622,844,741,408,99,310,101,132,345,349,202,78,11,1553,278,0,22,263,14
11,District of Columbia,DC,11001,District of Columbia,11001009907,Census Tract 99.07; District of Columbia; District of Columbia,0.180291873308,2472,1108,923,668,80,253,333,48,252,762,252,150,23,2424,83,0,171,365,13
11,District of Columbia,DC,11001,District of Columbia,11001010100,Census Tract 101; District of Columbia; District of Columbia,0.22364186146,2723,2065,1884,304,116,555,3,87,268,42,223,26,21,1257,1989,0,241,1179,81
11,District of Columbia,DC,11001,District of Columbia,11001010201,Census Tract 102.01; District of Columbia; District of Columbia,0.067522676066,2837,2353,1966,211,121,628,16,164,270,302,207,24,5,1520,2230,0,50,963,3
11,District of Columbia,DC,11001,District of Columbia,11001010202,Census Tract 102.02; District of Columbia; District of Columbia,0.412931069674,2303,1553,1456,446,55,392,84,29,310,213,247,158,0,1134,1057,0,0,489,29
11,District of Columbia,DC,11001,District of Columbia,11001010300,Census Tract 103; District of Columbia; District of Columbia,0.418762754282,4196,1700,1611,624,85,510,409,87,521,940,516,201,271,3500,687,0,55,409,144
11,District of Columbia,DC,11001,District of Columbia,11001010400,Census Tract 104; District of Columbia; District of Columbia,1.004789142086,4725,2502,2288,1669,463,719,327,440,548,807,613,266,35,4380,485,0,21,1041,865
11,District of Columbia,DC,11001,District of Columbia,11001010500,Census Tract 105; District of Columbia; District of Columbia,0.289534414882,3953,2475,2414,957,108,528,232,152,313,351,426,57,0,2056,2041,56,116,1047,3
11,District of Columbia,DC,11001,District of Columbia,11001010601,Census Tract 106.01; District of Columbia; District of Columbia,0.086799976722,1858,1395,1179,265,0,357,44,60,2,44,113,0,0,793,1395,0,81,645,10
11,District of Columbia,DC,11001,District of Columbia,11001010602,Census Tract 106.02; District of Columbia; District of Columbia,0.209464968224,6682,3376,2931,1360,115,651,252,100,414,1129,782,148,10,3456,1826,0,102,973,113
11,District of Columbia,DC,11001,District of Columbia,11001010603,Census Tract 106.03; District of Columbia; District of Columbia,0.17925557554,2709,2055,1816,138,34,506,35,119,123,2,197,8,0,897,1966,0,13,978,0
11,District of Columbia,DC,11001,District of Columbia,11001010700,Census Tract 107; District of Columbia; District of Columbia,0.344243909976,1587,1477,1200,194,29,360,35,113,132,38,41,0,0,503,1469,0,58,868,86
11,District of Columbia,DC,11001,District of Columbia,11001010800,Census Tract 108; District of Columbia; District of Columbia,0.25543736116,4083,1366,902,511,225,530,24,56,29,41,288,0,5,1868,1279,26,38,777,2951
11,District of Columbia,DC,11001,District of Columbia,11001010900,Census Tract 109; District of Columbia; District of Columbia,0.919339364058,3338,1373,1184,1630,236,718,287,92,227,954,700,213,0,3211,563,0,108,532,406
11,District of Columbia,DC,11001,District of Columbia,11001011001,Census Tract 110.01; District of Columbia; District of Columbia,0.0588612499,2607,1580,1439,354,47,262,52,26,322,379,143,43,0,1567,1046,0,57,448,0
11,District of Columbia,DC,11001,District of Columbia,11001011002,Census Tract 110.02; District of Columbia; District of Columbia,0.192322039424,1564,1343,1129,149,104,248,21,0,447,39,208,0,0,591,1258,0,0,419,43
11,District of Columbia,DC,11001,District of Columbia,11001011100,Census Tract 111; District of Columbia; District of Columbia,2.207998804686,5308,2056,1927,1336,423,606,603,191,875,1113,1028,86,54,4644,453,0,12,651,533
11,District of Columbia,DC,11001,District of Columbia,11001980000,Census Tract 9800; District of Columbia; District of Columbia,2.515156459256,17,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
24,Maryland,MD,24001,Allegany County,24001000100,Census Tract 1; Allegany County; Maryland,187.932688644158,3474,2245,1577,1055,91,270,241,324,653,601,644,98,0,80,0,484,37,88,13
24,Maryland,MD,24001,Allegany County,24001000200,Census Tract 2; Allegany County; Maryland,48.071999009614,4052,1617,1390,574,24,290,495,234,801,499,739,15,51,1016,52,134,12,51,1107
24,Maryland,MD,24001,Allegany County,24001000500,Census Tract 5; Allegany County; Maryland,4.422952464698,2304,1017,683,695,61,137,113,134,441,396,677,76,24,777,108,0,27,91,753
24,Maryland,MD,24001,Allegany County,24001000600,Census Tract 6; Allegany County; Maryland,1.582465301936,3005,1574,1374,772,49,296,148,18,651,710,509,177,0,283,126,0,0,132,100
24,Maryland,MD,24001,Allegany County,24001000700,Census Tract 7; Allegany County; Maryland,0.712349695756,3233,1769,1462,1415,147,562,257,95,645,842,685,241,10,212,245,17,0,361,13
